Country,Year,Fueltype,Sector,CO2_Mt
Bolivia,2014,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.003684147
Bolivia,2015,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.004768324
Bolivia,2016,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.003314087
Bolivia,2017,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.004012213
Bolivia,2018,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.003482414
Bolivia,2019,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.449362301
Bolivia,2010,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.000154203
Bolivia,2011,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.000336705
Bolivia,2012,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.000917793
Bolivia,2013,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.000292852
Bolivia,2014,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.000190291
Bolivia,2015,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.000249149
Bolivia,2016,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.000168577
Bolivia,2017,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.000213308
Bolivia,2018,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.000182129
Bolivia,2019,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.087758171
Bolivia,2010,Others,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Bolivia,2011,Others,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Bolivia,2012,Others,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Bolivia,2013,Others,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Bolivia,2014,Others,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Bolivia,2015,Others,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Bolivia,2016,Others,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Bolivia,2017,Others,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Bolivia,2018,Others,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Bolivia,2019,Others,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Bolivia,2010,Biomass,Other Manufacturing and Waste,0
Bolivia,2011,Biomass,Other Manufacturing and Waste,0
Bolivia,2012,Biomass,Other Manufacturing and Waste,0
Bolivia,2013,Biomass,Other Manufacturing and Waste,0
Bolivia,2014,Biomass,Other Manufacturing and Waste,0
Bolivia,2015,Biomass,Other Manufacturing and Waste,0
Bolivia,2016,Biomass,Other Manufacturing and Waste,0
Bolivia,2017,Biomass,Other Manufacturing and Waste,0
Bolivia,2018,Biomass,Other Manufacturing and Waste,0
Bolivia,2019,Biomass,Other Manufacturing and Waste,0
Bolivia,2010,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Bolivia,2011,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Bolivia,2012,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Bolivia,2013,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Bolivia,2014,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Bolivia,2015,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Bolivia,2016,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Bolivia,2017,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Bolivia,2018,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Bolivia,2019,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Bolivia,2010,Natural gas,Other Manufacturing and Waste,0.030465219
Bolivia,2011,Natural gas,Other Manufacturing and Waste,0.040977956
Bolivia,2012,Natural gas,Other Manufacturing and Waste,0.05099648
Bolivia,2013,Natural gas,Other Manufacturing and Waste,0.087072312
Bolivia,2014,Natural gas,Other Manufacturing and Waste,0.052980273
Bolivia,2015,Natural gas,Other Manufacturing and Waste,0.104676081
Bolivia,2016,Natural gas,Other Manufacturing and Waste,0.117247899
Bolivia,2017,Natural gas,Other Manufacturing and Waste,0.100016133
Bolivia,2018,Natural gas,Other Manufacturing and Waste,0.074861018
Bolivia,2019,Natural gas,Other Manufacturing and Waste,0.00967798
Bolivia,2010,Oil products,Other Manufacturing and Waste,0.001694873
Bolivia,2011,Oil products,Other Manufacturing and Waste,0.002156752
Bolivia,2012,Oil products,Other Manufacturing and Waste,0.002593463
Bolivia,2013,Oil products,Other Manufacturing and Waste,0.004397367
Bolivia,2014,Oil products,Other Manufacturing and Waste,0.002736498
Bolivia,2015,Oil products,Other Manufacturing and Waste,0.005469416
Bolivia,2016,Oil products,Other Manufacturing and Waste,0.005964034
Bolivia,2017,Oil products,Other Manufacturing and Waste,0.005317321
Bolivia,2018,Oil products,Other Manufacturing and Waste,0.003915199
Bolivia,2019,Oil products,Other Manufacturing and Waste,0.00189006
Bolivia,2010,Others,Other Manufacturing and Waste,0
Bolivia,2011,Others,Other Manufacturing and Waste,0
Bolivia,2012,Others,Other Manufacturing and Waste,0
Bolivia,2013,Others,Other Manufacturing and Waste,0
Bolivia,2014,Others,Other Manufacturing and Waste,0
Bolivia,2015,Others,Other Manufacturing and Waste,0
Bolivia,2016,Others,Other Manufacturing and Waste,0
Bolivia,2017,Others,Other Manufacturing and Waste,0
Bolivia,2018,Others,Other Manufacturing and Waste,0
Bolivia,2019,Others,Other Manufacturing and Waste,0
Bolivia,2010,Biomass,Other Services,0
Bolivia,2011,Biomass,Other Services,0
Bolivia,2012,Biomass,Other Services,0
Bolivia,2013,Biomass,Other Services,0
Bolivia,2014,Biomass,Other Services,0
Bolivia,2015,Biomass,Other Services,0
Bolivia,2016,Biomass,Other Services,0
Bolivia,2017,Biomass,Other Services,0
Bolivia,2018,Biomass,Other Services,0
Bolivia,2019,Biomass,Other Services,0
Bolivia,2010,"Crude, NGL, Ref Feeds.",Other Services,0
Bolivia,2011,"Crude, NGL, Ref Feeds.",Other Services,0
Bolivia,2012,"Crude, NGL, Ref Feeds.",Other Services,0
Bolivia,2013,"Crude, NGL, Ref Feeds.",Other Services,0
Bolivia,2014,"Crude, NGL, Ref Feeds.",Other Services,0
Bolivia,2015,"Crude, NGL, Ref Feeds.",Other Services,0
Bolivia,2016,"Crude, NGL, Ref Feeds.",Other Services,0
Bolivia,2017,"Crude, NGL, Ref Feeds.",Other Services,0
Bolivia,2018,"Crude, NGL, Ref Feeds.",Other Services,0
Bolivia,2019,"Crude, NGL, Ref Feeds.",Other Services,0
Bolivia,2010,Natural gas,Other Services,0
Bolivia,2011,Natural gas,Other Services,0
Bolivia,2012,Natural gas,Other Services,0
Bolivia,2013,Natural gas,Other Services,0
Bolivia,2014,Natural gas,Other Services,0
Bolivia,2015,Natural gas,Other Services,0
Bolivia,2016,Natural gas,Other Services,0
Bolivia,2017,Natural gas,Other Services,0
Bolivia,2018,Natural gas,Other Services,0
Bolivia,2019,Natural gas,Other Services,0.077834095
Bolivia,2010,Oil products,Other Services,0
Bolivia,2011,Oil products,Other Services,0
Bolivia,2012,Oil products,Other Services,0
Bolivia,2013,Oil products,Other Services,0
Bolivia,2014,Oil products,Other Services,0
Bolivia,2015,Oil products,Other Services,0
Bolivia,2016,Oil products,Other Services,0
Bolivia,2017,Oil products,Other Services,0
Bolivia,2018,Oil products,Other Services,0
Bolivia,2019,Oil products,Other Services,0.015935035
Bolivia,2010,Others,Other Services,0
Bolivia,2011,Others,Other Services,0
Bolivia,2012,Others,Other Services,0
Bolivia,2013,Others,Other Services,0
Bolivia,2014,Others,Other Services,0
Bolivia,2015,Others,Other Services,0
Bolivia,2016,Others,Other Services,0
Bolivia,2017,Others,Other Services,0
Bolivia,2018,Others,Other Services,0
Bolivia,2019,Others,Other Services,0
Bolivia,2010,Biomass,"Papermaking, Printing and Cultural",0
Bolivia,2011,Biomass,"Papermaking, Printing and Cultural",0
Bolivia,2012,Biomass,"Papermaking, Printing and Cultural",0
Bolivia,2013,Biomass,"Papermaking, Printing and Cultural",0
Bolivia,2014,Biomass,"Papermaking, Printing and Cultural",0
Bolivia,2015,Biomass,"Papermaking, Printing and Cultural",0
Bolivia,2016,Biomass,"Papermaking, Printing and Cultural",0
Bolivia,2017,Biomass,"Papermaking, Printing and Cultural",0
Bolivia,2018,Biomass,"Papermaking, Printing and Cultural",0
Bolivia,2019,Biomass,"Papermaking, Printing and Cultural",0
Bolivia,2010,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Bolivia,2011,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Bolivia,2012,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Bolivia,2013,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Bolivia,2014,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Bolivia,2015,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Bolivia,2016,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Bolivia,2017,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Bolivia,2018,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Bolivia,2019,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Bolivia,2010,Natural gas,"Papermaking, Printing and Cultural",0.001253316
Bolivia,2011,Natural gas,"Papermaking, Printing and Cultural",0.002694629
Bolivia,2012,Natural gas,"Papermaking, Printing and Cultural",0.001854868
Bolivia,2013,Natural gas,"Papermaking, Printing and Cultural",0.001015619
Bolivia,2014,Natural gas,"Papermaking, Printing and Cultural",0.000696888
Bolivia,2015,Natural gas,"Papermaking, Printing and Cultural",0.000980292
Bolivia,2016,Natural gas,"Papermaking, Printing and Cultural",0.00147858
Bolivia,2017,Natural gas,"Papermaking, Printing and Cultural",0.001413362
Bolivia,2018,Natural gas,"Papermaking, Printing and Cultural",0.002395622
Bolivia,2019,Natural gas,"Papermaking, Printing and Cultural",0.082083462
Bolivia,2010,Oil products,"Papermaking, Printing and Cultural",6.97E-05
Bolivia,2011,Oil products,"Papermaking, Printing and Cultural",0.000141824
Bolivia,2012,Oil products,"Papermaking, Printing and Cultural",9.43E-05
Bolivia,2013,Oil products,"Papermaking, Printing and Cultural",5.13E-05
Bolivia,2014,Oil products,"Papermaking, Printing and Cultural",3.60E-05
Bolivia,2015,Oil products,"Papermaking, Printing and Cultural",5.12E-05
Bolivia,2016,Oil products,"Papermaking, Printing and Cultural",7.52E-05
Bolivia,2017,Oil products,"Papermaking, Printing and Cultural",7.51E-05
Bolivia,2018,Oil products,"Papermaking, Printing and Cultural",0.00012529
Bolivia,2019,Oil products,"Papermaking, Printing and Cultural",0.016446964
Bolivia,2010,Others,"Papermaking, Printing and Cultural",0
Bolivia,2011,Others,"Papermaking, Printing and Cultural",0
Bolivia,2012,Others,"Papermaking, Printing and Cultural",0
Bolivia,2013,Others,"Papermaking, Printing and Cultural",0
Bolivia,2014,Others,"Papermaking, Printing and Cultural",0
Bolivia,2015,Others,"Papermaking, Printing and Cultural",0
Bolivia,2016,Others,"Papermaking, Printing and Cultural",0
Bolivia,2017,Others,"Papermaking, Printing and Cultural",0
Bolivia,2018,Others,"Papermaking, Printing and Cultural",0
Bolivia,2019,Others,"Papermaking, Printing and Cultural",0
Bolivia,2010,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2011,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2012,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2013,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2014,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2015,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2016,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2017,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2018,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2019,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2010,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0.37787922
Bolivia,2011,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0.314322486
Bolivia,2012,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0.001878546
Bolivia,2013,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0.00061871
Bolivia,2014,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0.000739762
Bolivia,2015,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0.006048112
Bolivia,2016,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0.071985534
Bolivia,2017,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0.046241829
Bolivia,2018,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0.010136976
Bolivia,2019,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2010,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.054406096
Bolivia,2011,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.08553854
Bolivia,2012,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.186262143
Bolivia,2013,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.091437688
Bolivia,2014,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.069760926
Bolivia,2015,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.078336248
Bolivia,2016,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.081295662
Bolivia,2017,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.099176059
Bolivia,2018,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.136608159
Bolivia,2019,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.063451004
Bolivia,2010,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",1.159957718
Bolivia,2011,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.935068517
Bolivia,2012,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.480714792
Bolivia,2013,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.731524287
Bolivia,2014,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.370587094
Bolivia,2015,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.373933345
Bolivia,2016,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.451193758
Bolivia,2017,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.383791414
Bolivia,2018,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.358128165
Bolivia,2019,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.012748431
Bolivia,2010,Others,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2011,Others,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2012,Others,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2013,Others,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2014,Others,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2015,Others,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2016,Others,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2017,Others,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2018,Others,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2019,Others,"Petroleum Processing, Raw Chemical, and  Medical",0
Bolivia,2010,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2011,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2012,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2013,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2014,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2015,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2016,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2017,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2018,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2019,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2010,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2011,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2012,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2013,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2014,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2015,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2016,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2017,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2018,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2019,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2010,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",4.120388223
Bolivia,2011,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",4.484986682
Bolivia,2012,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",4.537623885
Bolivia,2013,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",4.648430564
Bolivia,2014,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",5.319097875
Bolivia,2015,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",5.19948003
Bolivia,2016,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",6.031279535
Bolivia,2017,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",5.970681757
Bolivia,2018,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",5.898583847
Bolivia,2019,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",3.305764821
Bolivia,2010,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.118617195
Bolivia,2011,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.127225375
Bolivia,2012,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.167250471
Bolivia,2013,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.159475486
Bolivia,2014,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.188746017
Bolivia,2015,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.204830318
Bolivia,2016,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.205061258
Bolivia,2017,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.215942614
Bolivia,2018,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.226887366
Bolivia,2019,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.224692428
Bolivia,2010,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2011,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2012,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2013,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2014,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2015,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2016,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2017,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2018,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2019,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Bolivia,2010,Biomass,Residential,0
Bolivia,2011,Biomass,Residential,0
Bolivia,2012,Biomass,Residential,0
Bolivia,2013,Biomass,Residential,0
Bolivia,2014,Biomass,Residential,0
Bolivia,2015,Biomass,Residential,0
Bolivia,2016,Biomass,Residential,0
Bolivia,2017,Biomass,Residential,0
Bolivia,2018,Biomass,Residential,0
Bolivia,2019,Biomass,Residential,0
Bolivia,2010,"Crude, NGL, Ref Feeds.",Residential,0
Bolivia,2011,"Crude, NGL, Ref Feeds.",Residential,0
Bolivia,2012,"Crude, NGL, Ref Feeds.",Residential,0
Bolivia,2013,"Crude, NGL, Ref Feeds.",Residential,0
Bolivia,2014,"Crude, NGL, Ref Feeds.",Residential,0
Bolivia,2015,"Crude, NGL, Ref Feeds.",Residential,0
Bolivia,2016,"Crude, NGL, Ref Feeds.",Residential,0
Bolivia,2017,"Crude, NGL, Ref Feeds.",Residential,0
Bolivia,2018,"Crude, NGL, Ref Feeds.",Residential,0
Bolivia,2019,"Crude, NGL, Ref Feeds.",Residential,0
Bolivia,2010,Natural gas,Residential,0.102194441
Bolivia,2011,Natural gas,Residential,0.132795153
Bolivia,2012,Natural gas,Residential,0.158878813
Bolivia,2013,Natural gas,Residential,0.187990989
Bolivia,2014,Natural gas,Residential,0.223091604
Bolivia,2015,Natural gas,Residential,0.259951708
Bolivia,2016,Natural gas,Residential,0.294880832
Bolivia,2017,Natural gas,Residential,0.325423237
Bolivia,2018,Natural gas,Residential,0.333411251
Bolivia,2019,Natural gas,Residential,0.00036095
Bolivia,2010,Oil products,Residential,1.103236708
Bolivia,2011,Oil products,Residential,1.121678854
Bolivia,2012,Oil products,Residential,1.135056995
Bolivia,2013,Oil products,Residential,1.147231679
Bolivia,2014,Oil products,Residential,1.184528556
Bolivia,2015,Oil products,Residential,1.218326472
Bolivia,2016,Oil products,Residential,1.235727908
Bolivia,2017,Oil products,Residential,1.258932102
Bolivia,2018,Oil products,Residential,1.303672887
Bolivia,2019,Oil products,Residential,0.001247344
Bolivia,2010,Others,Residential,0
Bolivia,2011,Others,Residential,0
Bolivia,2012,Others,Residential,0
Bolivia,2013,Others,Residential,0
Bolivia,2014,Others,Residential,0
Bolivia,2015,Others,Residential,0
Bolivia,2016,Others,Residential,0
Bolivia,2017,Others,Residential,0
Bolivia,2018,Others,Residential,0
Bolivia,2019,Others,Residential,0
Bolivia,2010,Biomass,"Textile, Garments and Leather",0
Bolivia,2011,Biomass,"Textile, Garments and Leather",0
Bolivia,2012,Biomass,"Textile, Garments and Leather",0
Bolivia,2013,Biomass,"Textile, Garments and Leather",0
Bolivia,2014,Biomass,"Textile, Garments and Leather",0
Bolivia,2015,Biomass,"Textile, Garments and Leather",0
Bolivia,2016,Biomass,"Textile, Garments and Leather",0
Bolivia,2017,Biomass,"Textile, Garments and Leather",0
Bolivia,2018,Biomass,"Textile, Garments and Leather",0
Bolivia,2019,Biomass,"Textile, Garments and Leather",0
Bolivia,2010,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Bolivia,2011,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Bolivia,2012,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Bolivia,2013,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Bolivia,2014,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Bolivia,2015,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Bolivia,2016,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Bolivia,2017,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Bolivia,2018,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Bolivia,2019,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Bolivia,2010,Natural gas,"Textile, Garments and Leather",0.056848064
Bolivia,2011,Natural gas,"Textile, Garments and Leather",0.085462511
Bolivia,2012,Natural gas,"Textile, Garments and Leather",0.097046974
Bolivia,2013,Natural gas,"Textile, Garments and Leather",0.074781057
Bolivia,2014,Natural gas,"Textile, Garments and Leather",0.071909878
Bolivia,2015,Natural gas,"Textile, Garments and Leather",0.071009979
Bolivia,2016,Natural gas,"Textile, Garments and Leather",0.046435125
Bolivia,2017,Natural gas,"Textile, Garments and Leather",0.043507606
Bolivia,2018,Natural gas,"Textile, Garments and Leather",0.037109715
Bolivia,2019,Natural gas,"Textile, Garments and Leather",0.054753336
Bolivia,2010,Oil products,"Textile, Garments and Leather",0.003162632
Bolivia,2011,Oil products,"Textile, Garments and Leather",0.004498064
Bolivia,2012,Oil products,"Textile, Garments and Leather",0.004935393
Bolivia,2013,Oil products,"Textile, Garments and Leather",0.003776628
Bolivia,2014,Oil products,"Textile, Garments and Leather",0.003714236
Bolivia,2015,Oil products,"Textile, Garments and Leather",0.003710333
Bolivia,2016,Oil products,"Textile, Garments and Leather",0.002362009
Bolivia,2017,Oil products,"Textile, Garments and Leather",0.002313066
Bolivia,2018,Oil products,"Textile, Garments and Leather",0.001940822
Bolivia,2019,Oil products,"Textile, Garments and Leather",0.010693048
Bolivia,2010,Others,"Textile, Garments and Leather",0
Bolivia,2011,Others,"Textile, Garments and Leather",0
Bolivia,2012,Others,"Textile, Garments and Leather",0
Bolivia,2013,Others,"Textile, Garments and Leather",0
Bolivia,2014,Others,"Textile, Garments and Leather",0
Bolivia,2015,Others,"Textile, Garments and Leather",0
Bolivia,2016,Others,"Textile, Garments and Leather",0
Bolivia,2017,Others,"Textile, Garments and Leather",0
Bolivia,2018,Others,"Textile, Garments and Leather",0
Bolivia,2019,Others,"Textile, Garments and Leather",0
Bolivia,2010,Biomass,Total sector,0
Bolivia,2011,Biomass,Total sector,0
Bolivia,2012,Biomass,Total sector,0
Bolivia,2013,Biomass,Total sector,0
Bolivia,2014,Biomass,Total sector,0
Bolivia,2015,Biomass,Total sector,0
Bolivia,2016,Biomass,Total sector,0
Bolivia,2017,Biomass,Total sector,0
Bolivia,2018,Biomass,Total sector,0
Bolivia,2019,Biomass,Total sector,0
Bolivia,2010,"Crude, NGL, Ref Feeds.",Total sector,0.37787922
Bolivia,2011,"Crude, NGL, Ref Feeds.",Total sector,0.314322486
Bolivia,2012,"Crude, NGL, Ref Feeds.",Total sector,0.001878546
Bolivia,2013,"Crude, NGL, Ref Feeds.",Total sector,0.00061871
Bolivia,2014,"Crude, NGL, Ref Feeds.",Total sector,0.000739762
Bolivia,2015,"Crude, NGL, Ref Feeds.",Total sector,0.006048112
Bolivia,2016,"Crude, NGL, Ref Feeds.",Total sector,0.071985534
Bolivia,2017,"Crude, NGL, Ref Feeds.",Total sector,0.046241829
Bolivia,2018,"Crude, NGL, Ref Feeds.",Total sector,0.010136976
Bolivia,2019,"Crude, NGL, Ref Feeds.",Total sector,0
Bolivia,2010,Natural gas,Total sector,6.592340599
Bolivia,2011,Natural gas,Total sector,7.304395356
Bolivia,2012,Natural gas,Total sector,7.612679862
Bolivia,2013,Natural gas,Total sector,8.071220654
Bolivia,2014,Natural gas,Total sector,8.988192483
Bolivia,2015,Natural gas,Total sector,8.947734515
Bolivia,2016,Natural gas,Total sector,9.873757597
Bolivia,2017,Natural gas,Total sector,9.972467357
